2459580.5000
 6.955554409252343E+08 -2.679621655330018E+08 -1.444960369188985E+07
 4.540187632715891E+00  1.280540630958697E+01 -1.547013655370346E-01
2459583.5000
 6.967247974098774E+08 -2.646401448802799E+08 -1.448954726218410E+07
 4.482605010183525E+00  1.282742471965260E+01 -1.535045695168291E-01
2459586.5000
 6.978792131861397E+08 -2.613124515951549E+08 -1.452918013740674E+07
 4.424904605725925E+00  1.284917650007300E+01 -1.523040313645865E-01
2459589.5000
 6.990186578936741E+08 -2.579791548820311E+08 -1.456850135098064E+07
 4.367087722143296E+00  1.287066092668488E+01 -1.510997772119591E-01
2459592.5000
 7.001431015105070E+08 -2.546403241321217E+08 -1.460750994312112E+07
 4.309155667533882E+00  1.289187728223003E+01 -1.498918333384545E-01
2459595.5000
 7.012525143544061E+08 -2.512960289216537E+08 -1.464620496087420E+07
 4.251109755256768E+00  1.291282485640344E+01 -1.486802261702298E-01
2459598.5000
 7.023468670842404E+08 -2.479463390100585E+08 -1.468458545815444E+07
 4.192951303897860E+00  1.293350294590076E+01 -1.474649822786489E-01
2459601.5000
 7.034261307013298E+08 -2.445913243381519E+08 -1.472265049578233E+07
 4.134681637238466E+00  1.295391085446181E+01 -1.462461283787526E-01
2459604.5000
 7.044902765507879E+08 -2.412310550263053E+08 -1.476039914152150E+07
 4.076302084213304E+00  1.297404789289260E+01 -1.450236913294471E-01
2459607.5000
 7.055392763228507E+08 -2.378656013726073E+08 -1.479783047011591E+07
 4.017813978864890E+00  1.299391337912008E+01 -1.437976981319986E-01
2459610.5000
 7.065731020541946E+08 -2.344950338510134E+08 -1.483494356332672E+07
 3.959218660292132E+00  1.301350663822656E+01 -1.425681759301538E-01
2459613.5000
 7.075917261292399E+08 -2.311194231094855E+08 -1.487173750996920E+07
 3.900517472598766E+00  1.303282700249589E+01 -1.413351520096615E-01
2459616.5000
 7.085951212814423E+08 -2.277388399681190E+08 -1.490821140594934E+07
 3.841711764843502E+00  1.305187381145964E+01 -1.400986537975797E-01
2459619.5000
 7.095832605945699E+08 -2.243533554172586E+08 -1.494436435430051E+07
 3.782802890990688E+00  1.307064641194284E+01 -1.388587088615232E-01
2459622.5000
 7.105561175039693E+08 -2.209630406156020E+08 -1.498019546521972E+07
 3.723792209861484E+00  1.308914415810918E+01 -1.376153449088653E-01
2459625.5000
 7.115136657978173E+08 -2.175679668882915E+08 -1.501570385610375E+07
 3.664681085085560E+00  1.310736641150586E+01 -1.363685897858904E-01
2459628.5000
 7.124558796183619E+08 -2.141682057249948E+08 -1.505088865158506E+07
 3.605470885053294E+00  1.312531254110784E+01 -1.351184714769049E-01
2459631.5000
 7.133827334631495E+08 -2.107638287779737E+08 -1.508574898356742E+07
 3.546162982868508E+00  1.314298192336172E+01 -1.338650181032763E-01
2459634.5000
 7.142942021862409E+08 -2.073549078601425E+08 -1.512028399126124E+07
 3.486758756299686E+00  1.316037394222883E+01 -1.326082579225236E-01
2459637.5000
 7.151902609994131E+08 -2.039415149431136E+08 -1.515449282121904E+07
 3.427259587729452E+00  1.317748798922768E+01 -1.313482193273927E-01
2459640.5000
 7.160708854733505E+08 -2.005237221552343E+08 -1.518837462736991E+07
 3.367666864109830E+00  1.319432346347765E+01 -1.300849308448049E-01
2459643.5000
 7.169360515388216E+08 -1.971016017796103E+08 -1.522192857105458E+07
 3.307981976910581E+00  1.321087977174008E+01 -1.288184211349934E-01
2459646.5000
 7.177857354878441E+08 -1.936752262521197E+08 -1.525515382105955E+07
 3.248206322071022E+00  1.322715632846028E+01 -1.275487189904219E-01
2459649.5000
 7.186199139748375E+08 -1.902446681594166E+08 -1.528804955365147E+07
 3.188341299951519E+00  1.324315255580881E+01 -1.262758533347563E-01
2459652.5000
 7.194385640177624E+08 -1.868100002369222E+08 -1.532061495261082E+07
 3.128388315284543E+00  1.325886788372195E+01 -1.249998532218459E-01
2459655.5000
 7.202416629992471E+08 -1.833712953668080E+08 -1.535284920926560E+07
 3.068348777125323E+00  1.327430174994137E+01 -1.237207478347360E-01
2459658.5000
 7.210291886677018E+08 -1.799286265759670E+08 -1.538475152252478E+07
 3.008224098802059E+00  1.328945360005292E+01 -1.224385664847061E-01
2459661.5000
 7.218011191384202E+08 -1.764820670339755E+08 -1.541632109891121E+07
 2.948015697865715E+00  1.330432288752463E+01 -1.211533386103332E-01
2459664.5000
 7.225574328946668E+08 -1.730316900510454E+08 -1.544755715259473E+07
 2.887724996039399E+00  1.331890907374386E+01 -1.198650937765766E-01
2459667.5000
 7.232981087887515E+08 -1.695775690759665E+08 -1.547845890542459E+07
 2.827353419163365E+00  1.333321162805407E+01 -1.185738616741272E-01
2459670.5000
 7.240231260430884E+08 -1.661197776940403E+08 -1.550902558696232E+07
 2.766902397134818E+00  1.334723002779133E+01 -1.172796721190643E-01
2459673.5000
 7.247324642512434E+08 -1.626583896250018E+08 -1.553925643451367E+07
 2.706373363862971E+00  1.336096375832649E+01 -1.159825550512297E-01
2459676.5000
 7.254261033789620E+08 -1.591934787209329E+08 -1.556915069316097E+07
 2.645767757191725E+00  1.337441231310203E+01 -1.146825405347478E-01
2459679.5000
 7.261040237651843E+08 -1.557251189641639E+08 -1.559870761579509E+07
 2.585087018851422E+00  1.338757519368032E+01 -1.133796587561493E-01
2459682.5000
 7.267662061230447E+08 -1.522533844651629E+08 -1.562792646314690E+07
 2.524332594411971E+00  1.340045190978788E+01 -1.120739400226514E-01
2459685.5000
 7.274126315408628E+08 -1.487783494604146E+08 -1.565680650381842E+07
 2.463505933237348E+00  1.341304197935568E+01 -1.107654147605333E-01
2459688.5000
 7.280432814831195E+08 -1.453000883102885E+08 -1.568534701431336E+07
 2.402608488441468E+00  1.342534492855539E+01 -1.094541135136735E-01
2459691.5000
 7.286581377914248E+08 -1.418186754968992E+08 -1.571354727906752E+07
 2.341641716845436E+00  1.343736029183179E+01 -1.081400669422106E-01
2459694.5000
 7.292571826854722E+08 -1.383341856219575E+08 -1.574140659047879E+07
 2.280607078936163E+00  1.344908761193102E+01 -1.068233058213250E-01
2459697.5000
 7.298403987639844E+08 -1.348466934046160E+08 -1.576892424893674E+07
 2.219506038820758E+00  1.346052643992675E+01 -1.055038610403516E-01
2459700.5000
 7.304077690056405E+08 -1.313562736793057E+08 -1.579609956285226E+07
 2.158340064144348E+00  1.347167633525897E+01 -1.041817636028055E-01
2459703.5000
 7.309592767699888E+08 -1.278630013935634E+08 -1.582293184868700E+07
 2.097110626061927E+00  1.348253686576101E+01 -1.028570446246277E-01
2459706.5000
 7.314949057983482E+08 -1.243669516058518E+08 -1.584942043098231E+07
