2459580.5000
-1.309511800114477E+08 -1.893127852169374E+08 -7.714322563128471E+05
 2.090994470473095E+01 -1.160503590617797E+01 -7.557181794614793E-01
2459583.5000
-1.254842765449945E+08 -1.922506098594707E+08 -9.669971214657575E+05
 2.127081609563463E+01 -1.106128947578589E+01 -7.531740935149425E-01
2459586.5000
-1.199255163459737E+08 -1.950458916658797E+08 -1.161827709777921E+06
 2.161863880389671E+01 -1.050520549096594E+01 -7.500513531593245E-01
2459589.5000
-1.142783416042940E+08 -1.976954623952756E+08 -1.355773184382737E+06
 2.195294969298834E+01 -9.937015739151361E+00 -7.463434553097730E-01
2459592.5000
-1.085463148348090E+08 -2.001962162321781E+08 -1.548681065110743E+06
 2.227328357141142E+01 -9.356970216294851E+00 -7.420442280400694E-01
2459595.5000
-1.027331193258226E+08 -2.025451145880575E+08 -1.740397318103984E+06
 2.257917385105869E+01 -8.765337757042079E+00 -7.371478599236294E-01
2459598.5000
-9.684255940979260E+07 -2.047391910647194E+08 -1.930766453180715E+06
 2.287015326104159E+01 -8.162406652728670E+00 -7.316489304873666E-01
2459601.5000
-9.087856054166140E+07 -2.067755565758938E+08 -2.119631629234210E+06
 2.314575461844927E+01 -7.548485253461990E+00 -7.255424417429341E-01
2459604.5000
-8.484516916989566E+07 -2.086514046223975E+08 -2.306834767938554E+06
 2.340551165722500E+01 -6.923902550336029E+00 -7.188238507416083E-01
2459607.5000
-7.874655238504508E+07 -2.103640167151749E+08 -2.492216676017255E+06
 2.364895991610985E+01 -6.289008733507893E+00 -7.114891030772816E-01
2459610.5000
-7.258699733041245E+07 -2.119107679393660E+08 -2.675617176309779E+06
 2.387563768635145E+01 -5.644175721497710E+00 -7.035346672521534E-01
2459613.5000
-6.637091035927965E+07 -2.132891326513097E+08 -2.856875247846797E+06
 2.408508701963661E+01 -4.989797656776051E+00 -6.949575698072241E-01
2459616.5000
-6.010281592305358E+07 -2.144966902990756E+08 -3.035829175119147E+06
 2.427685479638773E+01 -4.326291362447492E+00 -6.857554311124952E-01
2459619.5000
-5.378735517470717E+07 -2.155311313557476E+08 -3.212316706696942E+06
 2.445049385419010E+01 -3.654096754651238E+00 -6.759265017005638E-01
2459622.5000
-4.742928427200533E+07 -2.163902633532632E+08 -3.386175223322287E+06
